pcap_id,sample_hash,label,src_ip,dst_ip,src_port,dst_port,protocol,duration,total_bytes,total_packets,bytes_per_second,packets_per_second,pkt_len_mean,pkt_len_std,iat_mean,iat_std,burstiness,burst_count,is_complete_handshake,has_tls,tls_cipher_count,tls_ext_count,ja4_fingerprint,ja4_tls_ver_num,ja4_cipher_count,ja4_ext_count,ja4_sni_present,ja4_has_alpn,ja3_fingerprint,dns_query_count,dns_unique_queries,http_request_count,http_unique_hosts
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49196,443,TCP,66.30058,1069,8,16.1235,0.1207,133.625,100.2907,9.471511,22.565624,0.408717,2,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49196,TCP,66.07137,2001,11,30.2854,0.1665,181.9091,256.584,6.607137,19.37955,0.491498,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49197,443,TCP,1.394204,918,6,658.4402,4.3035,153,108.7627,0.278841,0.158749,-0.27444,2,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49197,TCP,1.107355,1790,8,1616.4643,7.2244,223.75,289.8697,0.158194,0.158367,0.000547,4,1,0,0,0,,0,0,0,0,0,,0,0,0,0
2,c2438bf316d3221fc2fbefd2a7811979005d30d09f2f3e9c09247199fc16f417,trickbot,0.0.0.0,255.255.255.255,68,67,UDP,0.0,371,1,371.0,1.0,371,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0
2,c2438bf316d3221fc2fbefd2a7811979005d30d09f2f3e9c09247199fc16f417,trickbot,10.7.2.254,10.7.2.102,67,68,UDP,2710.487277,3420,10,1.2618,0.0037,342,0.0,301.165253,195.947153,-0.211659,2,0,0,0,0,,0,0,0,0,0,,0,0,0,0
2,c2438bf316d3221fc2fbefd2a7811979005d30d09f2f3e9c09247199fc16f417,trickbot,10.7.2.102,224.0.0.252,64708,5355,UDP,0.096112,136,2,1415.0156,20.8091,68,0.0,0.096112,0.0,-1.0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0
2,c2438bf316d3221fc2fbefd2a7811979005d30d09f2f3e9c09247199fc16f417,trickbot,10.7.2.102,10.7.2.8,52106,53,UDP,0.0,78,1,78.0,1.0,78,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,,1,1,0,0
2,c2438bf316d3221fc2fbefd2a7811979005d30d09f2f3e9c09247199fc16f417,trickbot,10.7.2.102,10.7.2.1,137,137,UDP,2768.381819,11064,105,3.9966,0.0379,105.3714,7.8671,26.619056,45.082313,0.257502,28,0,0,0,0,,0,0,0,0,0,,0,0,0,0
2,c2438bf316d3221fc2fbefd2a7811979005d30d09f2f3e9c09247199fc16f417,trickbot,10.7.2.8,10.7.2.102,53,52106,UDP,0.0,78,1,78.0,1.0,78,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0
